mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2.1119066874186196,0.09605948152671101,0.48683762550354004,0.020955418782381594,5,350,"{'clf__max_depth': 5, 'clf__n_estimators': 350}",0.8235294117647058,0.8354430379746836,0.8270042194092827,0.828658889716224,0.005002470905214207,13
2.391290823618571,0.1049214524530967,0.4458277225494385,0.008761533998393939,5,400,"{'clf__max_depth': 5, 'clf__n_estimators': 400}",0.819327731092437,0.8396624472573839,0.8227848101265823,0.8272583294921344,0.008883859972358712,15
3.040522495905558,0.3200708369177899,0.5937945048014323,0.08972864725512153,5,450,"{'clf__max_depth': 5, 'clf__n_estimators': 450}",0.819327731092437,0.8396624472573839,0.8227848101265823,0.8272583294921344,0.008883859972358712,15
3.039367357889811,0.08122815770562633,0.4769708315531413,0.03093434188302235,5,500,"{'clf__max_depth': 5, 'clf__n_estimators': 500}",0.8235294117647058,0.8396624472573839,0.8270042194092827,0.8300653594771242,0.006932851382522248,4
0.8195545673370361,0.0428436106737983,0.4084620475769043,0.006199995353748532,6,100,"{'clf__max_depth': 6, 'clf__n_estimators': 100}",0.819327731092437,0.8227848101265823,0.8312236286919831,0.8244453899703341,0.004996414647046275,20
1.3175384203592937,0.08457706445443457,0.2960472106933594,0.003347496037358638,6,150,"{'clf__max_depth': 6, 'clf__n_estimators': 150}",0.8235294117647058,0.8227848101265823,0.8312236286919831,0.8258459501944238,0.003814723879671851,17
1.5194456577301025,0.1377046060237403,0.3845948378245036,0.03265910329463609,6,200,"{'clf__max_depth': 6, 'clf__n_estimators': 200}",0.8235294117647058,0.8227848101265823,0.8396624472573839,0.8286588897162241,0.007786626005362725,12
1.59077787399292,0.0644325484879139,0.4644082387288411,0.040825184572750375,6,250,"{'clf__max_depth': 6, 'clf__n_estimators': 250}",0.8277310924369747,0.8312236286919831,0.8354430379746836,0.8314659197012139,0.0031530466424303833,1
1.814877192179362,0.05851427744004432,0.41408252716064453,0.019994707075341584,6,300,"{'clf__max_depth': 6, 'clf__n_estimators': 300}",0.8277310924369747,0.8312236286919831,0.8354430379746836,0.8314659197012139,0.0031530466424303833,1
2.280439297358195,0.0916196657381799,0.4679839611053467,0.054409688407445714,6,350,"{'clf__max_depth': 6, 'clf__n_estimators': 350}",0.8277310924369747,0.8270042194092827,0.8354430379746836,0.8300594499403137,0.0038183199789483804,6
2.4728451569875083,0.15761864481657736,0.4144994417826335,0.012302906683439157,6,400,"{'clf__max_depth': 6, 'clf__n_estimators': 400}",0.8277310924369747,0.8270042194092827,0.8354430379746836,0.8300594499403137,0.0038183199789483804,6
2.6884094874064126,0.04823930866966833,0.2984291712443034,0.013663784832514988,6,450,"{'clf__max_depth': 6, 'clf__n_estimators': 450}",0.8277310924369747,0.8270042194092827,0.8312236286919831,0.8286529801794135,0.0018417856246911856,14
3.077622413635254,0.05716186295051406,0.205093781153361,0.010208426510233928,6,500,"{'clf__max_depth': 6, 'clf__n_estimators': 500}",0.8319327731092437,0.8270042194092827,0.8312236286919831,0.8300535404035032,0.002175544429252637,8
